timestamp,name,X,Y,pitch,loaded,destination,Emergency,task-id
51,Bluestreak,19,14,0,true,Nanjing,false,Monkey-4
51,Bumblebee,14,13,0,true,Tianjin,false,
51,Hound,2,11,180,false,,false,
51,Ironhide,15,6,180,true,Chengdu,false,
51,Jazz,7,5,270,true,Beijing,true,
51,Megatron,2,15,90,true,Hangzhou,false,
51,Optimus,8,3,180,true,Beijing,false,
51,Ratchet,5,6,90,false,,false,
51,RedAlert,8,10,90,true,Guangzhou,false,
51,Sideswipe,4,14,0,true,Changsha,false,
51,Smokescreen,16,10,0,false,,false,
51,Wheeljack,12,6,180,true,Beijing,false,
52,Bluestreak,19,14,180,true,Nanjing,false,
52,Bumblebee,15,13,0,true,Tianjin,false,
52,Hound,2,11,270,false,,false,
52,Ironhide,14,6,180,true,Chengdu,false,
52,Jazz,7,4,270,true,Beijing,true,
52,Megatron,2,16,90,true,Hangzhou,false,
52,Optimus,7,3,180,true,Beijing,false,
52,Ratchet,5,7,90,false,,false,
52,RedAlert,8,11,90,true,Guangzhou,false,
52,Sideswipe,5,14,0,true,Changsha,false,
52,Smokescreen,17,10,0,false,,false,
52,Wheeljack,11,6,180,true,Beijing,false,
53,Bluestreak,18,14,180,true,Nanjing,false,
53,Bumblebee,15,13,0,false,,false,Horse-3
53,Hound,2,10,270,false,,false,
53,Ironhide,13,6,180,true,Chengdu,false,
53,Jazz,7,4,270,false,,false,Monkey-3
53,Megatron,2,16,0,true,Hangzhou,false,
53,Optimus,6,3,180,true,Beijing,false,
53,Ratchet,5,8,90,false,,false,
53,RedAlert,8,12,90,true,Guangzhou,false,
53,Sideswipe,6,14,0,true,Changsha,false,
53,Smokescreen,18,10,0,false,,false,
53,Wheeljack,10,6,180,true,Beijing,false,
54,Bluestreak,17,14,180,true,Nanjing,false,
54,Bumblebee,16,13,0,false,,false,
54,Hound,2,9,270,false,,false,
54,Ironhide,13,6,270,true,Chengdu,false,
54,Jazz,7,4,90,false,,false,
54,Megatron,3,16,0,true,Hangzhou,false,
54,Optimus,6,3,180,false,,false,Rabbit-3
54,Ratchet,5,9,90,false,,false,
54,RedAlert,8,13,90,true,Guangzhou,false,
54,Sideswipe,7,14,0,true,Changsha,false,
54,Smokescreen,19,10,0,false,,false,
54,Wheeljack,9,6,180,true,Beijing,false,
55,Bluestreak,16,14,180,true,Nanjing,false,
55,Bumblebee,17,13,0,false,,false,
55,Hound,2,8,270,false,,false,
55,Ironhide,13,5,270,true,Chengdu,false,
55,Jazz,7,5,90,false,,false,
55,Megatron,4,16,0,true,Hangzhou,false,
55,Optimus,5,3,180,false,,false,
55,Ratchet,5,10,90,false,,false,
55,RedAlert,8,14,90,true,Guangzhou,false,
55,Sideswipe,7,14,270,true,Changsha,false,
55,Smokescreen,19,10,0,true,Shanghai,false,Ox-4
55,Wheeljack,8,6,180,true,Beijing,false,
56,Bluestreak,15,14,180,true,Nanjing,false,
56,Bumblebee,18,13,0,false,,false,
56,Hound,2,7,270,false,,false,
56,Ironhide,13,4,270,true,Chengdu,false,
56,Jazz,7,5,0,false,,false,
56,Megatron,5,16,0,true,Hangzhou,false,
56,Optimus,4,3,180,false,,false,
56,Ratchet,5,10,180,false,,false,
56,RedAlert,8,15,90,true,Guangzhou,false,
56,Sideswipe,7,13,270,true,Changsha,false,
56,Smokescreen,19,10,180,true,Shanghai,false,
56,Wheeljack,7,6,180,true,Beijing,false,
57,Bluestreak,14,14,180,true,Nanjing,false,
57,Bumblebee,19,13,0,false,,false,
57,Hound,2,6,270,false,,false,
57,Ironhide,13,4,270,false,,false,Rabbit-4
57,Jazz,8,5,0,false,,false,
57,Megatron,5,16,0,false,,false,Dragon-3
57,Optimus,4,3,90,false,,false,
57,Ratchet,4,10,180,false,,false,
57,RedAlert,8,16,90,true,Guangzhou,false,
57,Sideswipe,7,12,270,true,Changsha,false,
57,Smokescreen,18,10,180,true,Shanghai,false,
57,Wheeljack,7,6,270,true,Beijing,false,
58,Bluestreak,13,14,180,true,Nanjing,false,
58,Bumblebee,19,13,90,false,,false,
58,Hound,2,6,270,true,Kunming,false,Tiger-4
58,Ironhide,13,4,90,false,,false,
58,Jazz,9,5,0,false,,false,
58,Megatron,5,16,180,false,,false,
58,Optimus,4,4,90,false,,false,
58,Ratchet,3,10,180,false,,false,
58,RedAlert,8,16,90,false,,false,Tiger-3
58,Sideswipe,7,12,0,true,Changsha,false,
58,Smokescreen,17,10,180,true,Shanghai,false,
58,Wheeljack,7,5,270,true,Beijing,false,
59,Bluestreak,12,14,180,true,Nanjing,false,
59,Bumblebee,19,14,90,false,,false,
59,Hound,2,6,0,true,Kunming,false,
59,Ironhide,13,5,90,false,,false,
59,Jazz,10,5,0,false,,false,
59,Megatron,4,16,180,false,,false,
59,Optimus,4,5,90,false,,false,
59,Ratchet,2,10,180,false,,false,
59,RedAlert,8,16,270,false,,false,
59,Sideswipe,8,12,0,true,Changsha,false,
59,Smokescreen,16,10,180,true,Shanghai,false,
59,Wheeljack,7,4,270,true,Beijing,false,
60,Bluestreak,11,14,180,true,Nanjing,false,
60,Bumblebee,19,14,90,true,Wuhan,false,Monkey-5
60,Hound,3,6,0,true,Kunming,false,
60,Ironhide,13,6,90,false,,false,
60,Jazz,11,5,0,false,,false,
60,Megatron,3,16,180,false,,false,
60,Optimus,4,6,90,false,,false,
60,Ratchet,2,10,180,true,Chengdu,false,Dragon-4
60,RedAlert,8,15,270,false,,false,
60,Sideswipe,8,12,0,false,,false,Horse-4
60,Smokescreen,15,10,180,true,Shanghai,false,
60,Wheeljack,7,4,270,false,,false,Ox-3
61,Bluestreak,10,14,180,true,Nanjing,false,
61,Bumblebee,19,14,270,true,Wuhan,false,
61,Hound,4,6,0,true,Kunming,false,
61,Ironhide,13,7,90,false,,false,
61,Jazz,12,5,0,false,,false,
61,Megatron,2,16,180,false,,false,
61,Optimus,4,7,90,false,,false,
61,Ratchet,2,10,270,true,Chengdu,false,
61,RedAlert,8,14,270,false,,false,
61,Sideswipe,8,12,270,false,,false,
61,Smokescreen,14,10,180,true,Shanghai,false,
61,Wheeljack,7,4,90,false,,false,
62,Bluestreak,10,14,270,true,Nanjing,false,
62,Bumblebee,19,13,270,true,Wuhan,false,
62,Hound,5,6,0,true,Kunming,false,
62,Ironhide,13,8,90,false,,false,
62,Jazz,13,5,0,false,,false,
62,Megatron,2,16,270,false,,false,
62,Optimus,4,8,90,false,,false,
62,Ratchet,2,9,270,true,Chengdu,false,
62,RedAlert,8,14,0,false,,false,
62,Sideswipe,8,11,270,false,,false,
62,Smokescreen,13,10,180,true,Shanghai,false,
62,Wheeljack,7,5,90,false,,false,
63,Bluestreak,10,13,270,true,Nanjing,false,
63,Bumblebee,19,12,270,true,Wuhan,false,
63,Hound,6,6,0,true,Kunming,false,
63,Ironhide,13,9,90,false,,false,
63,Jazz,14,5,0,false,,false,
63,Megatron,2,15,270,false,,false,
63,Optimus,4,9,90,false,,false,
63,Ratchet,2,8,270,true,Chengdu,false,
63,RedAlert,9,14,0,false,,false,
63,Sideswipe,8,10,270,false,,false,
63,Smokescreen,12,10,180,true,Shanghai,false,
63,Wheeljack,7,5,0,false,,false,
64,Bluestreak,10,12,270,true,Nanjing,false,
64,Bumblebee,19,11,270,true,Wuhan,false,
64,Hound,7,6,0,true,Kunming,false,
64,Ironhide,13,10,90,false,,false,
64,Jazz,15,5,0,false,,false,
64,Megatron,2,14,270,false,,false,
64,Optimus,4,10,90,false,,false,
64,Ratchet,2,7,270,true,Chengdu,false,
64,RedAlert,10,14,0,false,,false,
64,Sideswipe,8,10,180,false,,false,
64,Smokescreen,11,10,180,true,Shanghai,false,
64,Wheeljack,8,5,0,false,,false,
65,Bluestreak,10,11,270,true,Nanjing,false,
65,Bumblebee,19,10,270,true,Wuhan,false,
65,Hound,8,6,0,true,Kunming,false,
65,Ironhide,13,10,0,false,,false,
65,Jazz,16,5,0,false,,false,
65,Megatron,2,13,270,false,,false,
65,Optimus,4,11,90,false,,false,
65,Ratchet,2,6,270,true,Chengdu,false,
65,RedAlert,11,14,0,false,,false,
65,Sideswipe,7,10,180,false,,false,
65,Smokescreen,10,10,180,true,Shanghai,false,
65,Wheeljack,9,5,0,false,,false,
66,Bluestreak,10,10,270,true,Nanjing,false,
66,Bumblebee,19,9,270,true,Wuhan,false,
66,Hound,9,6,0,true,Kunming,false,
66,Ironhide,14,10,0,false,,false,
66,Jazz,17,5,0,false,,false,
66,Megatron,2,12,270,false,,false,
66,Optimus,4,12,90,false,,false,
66,Ratchet,2,5,270,true,Chengdu,false,
66,RedAlert,12,14,0,false,,false,
66,Sideswipe,6,10,180,false,,false,
66,Smokescreen,9,10,180,true,Shanghai,false,
66,Wheeljack,10,5,0,false,,false,
67,Bluestreak,10,9,270,true,Nanjing,false,
67,Bumblebee,19,9,180,true,Wuhan,false,
67,Hound,10,6,0,true,Kunming,false,
67,Ironhide,15,10,0,false,,false,
67,Jazz,18,5,0,false,,false,
67,Megatron,2,11,270,false,,false,
67,Optimus,4,13,90,false,,false,
67,Ratchet,2,5,0,true,Chengdu,false,
67,RedAlert,13,14,0,false,,false,
67,Sideswipe,5,10,180,false,,false,
67,Smokescreen,8,10,180,true,Shanghai,false,
67,Wheeljack,11,5,0,false,,false,
68,Bluestreak,10,8,270,true,Nanjing,false,
68,Bumblebee,18,9,180,true,Wuhan,false,
68,Hound,11,6,0,true,Kunming,false,
68,Ironhide,16,10,0,false,,false,
68,Jazz,19,5,0,false,,false,
68,Megatron,2,10,270,false,,false,
68,Optimus,4,14,90,false,,false,
68,Ratchet,3,5,0,true,Chengdu,false,
68,RedAlert,14,14,0,false,,false,
68,Sideswipe,4,10,180,false,,false,
68,Smokescreen,7,10,180,true,Shanghai,false,
68,Wheeljack,12,5,0,false,,false,
69,Bluestreak,10,7,270,true,Nanjing,false,
69,Bumblebee,17,9,180,true,Wuhan,false,
69,Hound,11,6,90,true,Kunming,false,
69,Ironhide,17,10,0,false,,false,
69,Jazz,19,5,90,false,,false,
69,Megatron,2,9,270,false,,false,
69,Optimus,4,14,180,false,,false,
69,Ratchet,4,5,0,true,Chengdu,false,
69,RedAlert,15,14,0,false,,false,
69,Sideswipe,3,10,180,false,,false,
69,Smokescreen,7,10,270,true,Shanghai,false,
69,Wheeljack,13,5,0,false,,false,
70,Bluestreak,10,6,270,true,Nanjing,false,
70,Bumblebee,16,9,180,true,Wuhan,false,
70,Hound,11,7,90,true,Kunming,false,
70,Ironhide,18,10,0,false,,false,
70,Jazz,19,6,90,false,,false,
70,Megatron,2,8,270,false,,false,
70,Optimus,3,14,180,false,,false,
70,Ratchet,5,5,0,true,Chengdu,false,
70,RedAlert,16,14,0,false,,false,
70,Sideswipe,2,10,180,false,,false,
70,Smokescreen,7,9,270,true,Shanghai,false,
70,Wheeljack,14,5,0,false,,false,
71,Bluestreak,10,5,270,true,Nanjing,false,
71,Bumblebee,15,9,180,true,Wuhan,false,
71,Hound,11,8,90,true,Kunming,false,
71,Ironhide,19,10,0,false,,false,
71,Jazz,19,6,90,true,Dalian,false,Rabbit-5
71,Megatron,2,7,270,false,,false,
71,Optimus,2,14,180,false,,false,
71,Ratchet,6,5,0,true,Chengdu,false,
71,RedAlert,17,14,0,false,,false,
71,Sideswipe,2,10,180,true,Dalian,false,Dragon-5
71,Smokescreen,7,8,270,true,Shanghai,false,
71,Wheeljack,15,5,0,false,,false,
72,Bluestreak,10,4,270,true,Nanjing,false,
72,Bumblebee,14,9,180,true,Wuhan,false,
72,Hound,11,9,90,true,Kunming,false,
72,Ironhide,19,10,0,true,Shanghai,false,Ox-5
72,Jazz,19,7,90,true,Dalian,false,
72,Megatron,2,6,270,false,,false,
72,Optimus,2,14,180,true,Hangzhou,false,Horse-5
72,Ratchet,7,5,0,true,Chengdu,false,
72,RedAlert,18,14,0,false,,false,
72,Sideswipe,2,10,0,true,Dalian,false,
72,Smokescreen,7,8,270,false,,false,Ox-4
72,Wheeljack,16,5,0,false,,false,
73,Bluestreak,10,4,270,false,,false,Monkey-4
73,Bumblebee,13,9,180,true,Wuhan,false,
73,Hound,11,10,90,true,Kunming,false,
73,Ironhide,19,10,180,true,Shanghai,false,
73,Jazz,19,8,90,true,Dalian,false,
73,Megatron,2,6,270,true,Wuhan,false,Tiger-5
73,Optimus,2,14,0,true,Hangzhou,false,
73,Ratchet,8,5,0,true,Chengdu,false,
73,RedAlert,19,14,0,false,,false,
73,Sideswipe,3,10,0,true,Dalian,false,
73,Smokescreen,7,8,90,false,,false,
73,Wheeljack,17,5,0,false,,false,
74,Bluestreak,10,4,90,false,,false,
74,Bumblebee,12,9,180,true,Wuhan,false,
74,Hound,11,11,90,true,Kunming,false,
74,Ironhide,18,10,180,true,Shanghai,false,
74,Jazz,19,8,180,true,Dalian,false,
74,Megatron,2,6,0,true,Wuhan,false,
74,Optimus,3,14,0,true,Hangzhou,false,
74,Ratchet,8,5,270,true,Chengdu,false,
74,RedAlert,19,14,0,true,Shanghai,false,Monkey-6
74,Sideswipe,4,10,0,true,Dalian,false,
74,Smokescreen,7,9,90,false,,false,
74,Wheeljack,18,5,0,false,,false,
75,Bluestreak,10,5,90,false,,false,
75,Bumblebee,11,9,180,true,Wuhan,false,
75,Hound,11,12,90,true,Kunming,false,
75,Ironhide,17,10,180,true,Shanghai,false,
75,Jazz,18,8,180,true,Dalian,false,
75,Megatron,3,6,0,true,Wuhan,false,
75,Optimus,4,14,0,true,Hangzhou,false,
75,Ratchet,8,5,0,true,Chengdu,false,
75,RedAlert,19,14,270,true,Shanghai,false,
75,Sideswipe,5,10,0,true,Dalian,false,
75,Smokescreen,7,10,90,false,,false,
75,Wheeljack,19,5,0,false,,false,
76,Bluestreak,10,6,90,false,,false,
76,Bumblebee,10,9,180,true,Wuhan,false,
76,Hound,11,12,90,false,,false,Tiger-4
76,Ironhide,16,10,180,true,Shanghai,false,
76,Jazz,17,8,180,true,Dalian,false,
76,Megatron,4,6,0,true,Wuhan,false,
76,Optimus,5,14,0,true,Hangzhou,false,
76,Ratchet,9,5,0,true,Chengdu,false,
76,RedAlert,19,13,270,true,Shanghai,false,
76,Sideswipe,5,10,270,true,Dalian,false,
76,Smokescreen,7,10,180,false,,false,
76,Wheeljack,19,5,90,false,,false,
77,Bluestreak,10,6,180,false,,false,
77,Bumblebee,9,9,180,true,Wuhan,false,
77,Hound,11,12,270,false,,false,
77,Ironhide,15,10,180,true,Shanghai,false,
77,Jazz,16,8,180,true,Dalian,false,
77,Megatron,4,6,90,true,Wuhan,false,
77,Optimus,5,14,90,true,Hangzhou,false,
77,Ratchet,10,5,0,true,Chengdu,false,
77,RedAlert,19,12,270,true,Shanghai,false,
77,Sideswipe,5,9,270,true,Dalian,false,
77,Smokescreen,6,10,180,false,,false,
77,Wheeljack,19,6,90,false,,false,
78,Bluestreak,9,6,180,false,,false,
78,Bumblebee,9,9,180,false,,false,Monkey-5
78,Hound,11,11,270,false,,false,
78,Ironhide,14,10,180,true,Shanghai,false,
78,Jazz,16,8,180,false,,false,Rabbit-5
78,Megatron,4,7,90,true,Wuhan,false,
78,Optimus,5,15,90,true,Hangzhou,false,
78,Ratchet,11,5,0,true,Chengdu,false,
78,RedAlert,19,11,270,true,Shanghai,false,
78,Sideswipe,5,8,270,true,Dalian,false,
78,Smokescreen,5,10,180,false,,false,
78,Wheeljack,19,6,90,true,Chengdu,false,Rabbit-6
79,Bluestreak,8,6,180,false,,false,
79,Bumblebee,8,9,180,false,,false,
79,Hound,11,10,270,false,,false,
79,Ironhide,14,10,270,true,Shanghai,false,
79,Jazz,16,8,0,false,,false,
79,Megatron,4,7,0,true,Wuhan,false,
79,Optimus,5,16,90,true,Hangzhou,false,
79,Ratchet,12,5,0,true,Chengdu,false,
79,RedAlert,19,11,180,true,Shanghai,false,
79,Sideswipe,5,8,90,true,Dalian,false,
79,Smokescreen,4,10,180,false,,false,
79,Wheeljack,19,6,180,true,Chengdu,false,
80,Bluestreak,7,6,180,false,,false,
80,Bumblebee,7,9,180,false,,false,
80,Hound,11,10,0,false,,false,
80,Ironhide,14,9,270,true,Shanghai,false,
80,Jazz,17,8,0,false,,false,
80,Megatron,5,7,0,true,Wuhan,false,
80,Optimus,5,16,90,false,,false,Horse-5
80,Ratchet,12,5,0,false,,false,Dragon-4
80,RedAlert,18,11,180,true,Shanghai,false,
80,Sideswipe,5,9,90,true,Dalian,false,
80,Smokescreen,3,10,180,false,,false,
80,Wheeljack,18,6,180,true,Chengdu,false,
81,Bluestreak,6,6,180,false,,false,
81,Bumblebee,6,9,180,false,,false,
81,Hound,12,10,0,false,,false,
81,Ironhide,14,9,180,true,Shanghai,false,
81,Jazz,18,8,0,false,,false,
81,Megatron,6,7,0,true,Wuhan,false,
81,Optimus,5,16,270,false,,false,
81,Ratchet,13,5,0,false,,false,
81,RedAlert,17,11,180,true,Shanghai,false,
81,Sideswipe,5,10,90,true,Dalian,false,
81,Smokescreen,2,10,180,false,,false,
81,Wheeljack,17,6,180,true,Chengdu,false,
82,Bluestreak,5,6,180,false,,false,
82,Bumblebee,5,9,180,false,,false,
82,Hound,13,10,0,false,,false,
82,Ironhide,13,9,180,true,Shanghai,false,
82,Jazz,19,8,0,false,,false,
82,Megatron,7,7,0,true,Wuhan,false,
82,Optimus,5,15,270,false,,false,
82,Ratchet,14,5,0,false,,false,
82,RedAlert,16,11,180,true,Shanghai,false,
82,Sideswipe,5,10,0,true,Dalian,false,
82,Smokescreen,2,10,180,true,Hangzhou,false,Dragon-6
82,Wheeljack,16,6,180,true,Chengdu,false,
83,Bluestreak,4,6,180,false,,false,
83,Bumblebee,4,9,180,false,,false,
83,Hound,14,10,0,false,,false,
83,Ironhide,12,9,180,true,Shanghai,false,
83,Jazz,19,8,270,false,,false,
83,Megatron,8,7,0,true,Wuhan,false,
83,Optimus,5,14,270,false,,false,
83,Ratchet,14,5,180,false,,false,
83,RedAlert,15,11,180,true,Shanghai,false,
83,Sideswipe,6,10,0,true,Dalian,false,
83,Smokescreen,2,10,90,true,Hangzhou,false,
83,Wheeljack,15,6,180,true,Chengdu,false,
84,Bluestreak,3,6,180,false,,false,
84,Bumblebee,3,9,180,false,,false,
84,Hound,15,10,0,false,,false,
84,Ironhide,11,9,180,true,Shanghai,false,
84,Jazz,19,7,270,false,,false,
84,Megatron,9,7,0,true,Wuhan,false,
84,Optimus,5,14,0,false,,false,
84,Ratchet,13,5,180,false,,false,
84,RedAlert,14,11,180,true,Shanghai,false,
84,Sideswipe,7,10,0,true,Dalian,false,
84,Smokescreen,2,11,90,true,Hangzhou,false,
84,Wheeljack,14,6,180,true,Chengdu,false,
85,Bluestreak,2,6,180,false,,false,
85,Bumblebee,2,9,180,false,,false,
85,Hound,16,10,0,false,,false,
85,Ironhide,10,9,180,true,Shanghai,false,
85,Jazz,19,6,270,false,,false,
85,Megatron,9,7,0,false,,false,Tiger-5
85,Optimus,6,14,0,false,,false,
85,Ratchet,12,5,180,false,,false,
85,RedAlert,13,11,180,true,Shanghai,false,
85,Sideswipe,8,10,0,true,Dalian,false,
85,Smokescreen,2,12,90,true,Hangzhou,false,
85,Wheeljack,13,6,180,true,Chengdu,false,
86,Bluestreak,2,6,180,true,Tianjin,false,Tiger-6
86,Bumblebee,2,9,90,false,,false,
86,Hound,17,10,0,false,,false,
86,Ironhide,9,9,180,true,Shanghai,false,
86,Jazz,19,6,270,true,Beijing,false,Rabbit-7
86,Megatron,9,7,180,false,,false,
86,Optimus,7,14,0,false,,false,
86,Ratchet,11,5,180,false,,false,
86,RedAlert,12,11,180,true,Shanghai,false,
86,Sideswipe,9,10,0,true,Dalian,false,
86,Smokescreen,2,13,90,true,Hangzhou,false,
86,Wheeljack,13,6,270,true,Chengdu,false,
87,Bluestreak,2,6,90,true,Tianjin,false,
87,Bumblebee,2,10,90,false,,false,
87,Hound,18,10,0,false,,false,
87,Ironhide,8,9,180,true,Shanghai,false,
87,Jazz,19,5,270,true,Beijing,false,
87,Megatron,8,7,180,false,,false,
87,Optimus,8,14,0,false,,false,
87,Ratchet,10,5,180,false,,false,
87,RedAlert,11,11,180,true,Shanghai,false,
87,Sideswipe,10,10,0,true,Dalian,false,
87,Smokescreen,2,14,90,true,Hangzhou,false,
87,Wheeljack,13,5,270,true,Chengdu,false,
88,Bluestreak,2,7,90,true,Tianjin,false,
88,Bumblebee,2,11,90,false,,false,
88,Hound,19,10,0,false,,false,
88,Ironhide,7,9,180,true,Shanghai,false,
88,Jazz,19,5,180,true,Beijing,false,
88,Megatron,7,7,180,false,,false,
88,Optimus,9,14,0,false,,false,
88,Ratchet,9,5,180,false,,false,
88,RedAlert,10,11,180,true,Shanghai,false,
88,Sideswipe,11,10,0,true,Dalian,false,
88,Smokescreen,2,15,90,true,Hangzhou,false,
88,Wheeljack,13,4,270,true,Chengdu,false,
89,Bluestreak,2,8,90,true,Tianjin,false,
89,Bumblebee,2,12,90,false,,false,
89,Hound,19,10,0,true,Changsha,false,Ox-6
89,Ironhide,6,9,180,true,Shanghai,false,
89,Jazz,18,5,180,true,Beijing,false,
89,Megatron,6,7,180,false,,false,
89,Optimus,10,14,0,false,,false,
89,Ratchet,8,5,180,false,,false,
89,RedAlert,9,11,180,true,Shanghai,false,
89,Sideswipe,12,10,0,true,Dalian,false,
89,Smokescreen,2,16,90,true,Hangzhou,false,
89,Wheeljack,13,4,270,false,,false,Rabbit-6
90,Bluestreak,2,9,90,true,Tianjin,false,
90,Bumblebee,2,13,90,false,,false,
90,Hound,19,10,180,true,Changsha,false,
90,Ironhide,6,9,180,false,,false,Ox-5
90,Jazz,17,5,180,true,Beijing,false,
90,Megatron,5,7,180,false,,false,
90,Optimus,11,14,0,false,,false,
90,Ratchet,7,5,180,false,,false,
90,RedAlert,8,11,180,true,Shanghai,false,
90,Sideswipe,13,10,0,true,Dalian,false,
90,Smokescreen,2,16,0,true,Hangzhou,false,
90,Wheeljack,13,4,90,false,,false,
91,Bluestreak,2,10,90,true,Tianjin,false,
91,Bumblebee,2,14,90,false,,false,
91,Hound,18,10,180,true,Changsha,false,
91,Ironhide,6,9,0,false,,false,
91,Jazz,16,5,180,true,Beijing,false,
91,Megatron,4,7,180,false,,false,
91,Optimus,12,14,0,false,,false,
91,Ratchet,6,5,180,false,,false,
91,RedAlert,7,11,180,true,Shanghai,false,
91,Sideswipe,14,10,0,true,Dalian,false,
91,Smokescreen,3,16,0,true,Hangzhou,false,
91,Wheeljack,13,5,90,false,,false,
92,Bluestreak,2,11,90,true,Tianjin,false,
92,Bumblebee,2,14,90,true,Urumqi,false,Horse-6
92,Hound,17,10,180,true,Changsha,false,
92,Ironhide,7,9,0,false,,false,
92,Jazz,15,5,180,true,Beijing,false,
92,Megatron,3,7,180,false,,false,
92,Optimus,13,14,0,false,,false,
92,Ratchet,5,5,180,false,,false,
92,RedAlert,7,11,270,true,Shanghai,false,
92,Sideswipe,14,10,270,true,Dalian,false,
92,Smokescreen,4,16,0,true,Hangzhou,false,
92,Wheeljack,13,6,90,false,,false,
93,Bluestreak,2,11,0,true,Tianjin,false,
93,Bumblebee,2,15,90,true,Urumqi,false,
93,Hound,16,10,180,true,Changsha,false,
93,Ironhide,8,9,0,false,,false,
93,Jazz,14,5,180,true,Beijing,false,
93,Megatron,2,7,180,false,,false,
93,Optimus,14,14,0,false,,false,
93,Ratchet,4,5,180,false,,false,
93,RedAlert,7,10,270,true,Shanghai,false,
93,Sideswipe,14,9,270,true,Dalian,false,
93,Smokescreen,5,16,0,true,Hangzhou,false,
93,Wheeljack,13,6,0,false,,false,
94,Bluestreak,3,11,0,true,Tianjin,false,
94,Bumblebee,2,15,0,true,Urumqi,false,
94,Hound,15,10,180,true,Changsha,false,
94,Ironhide,9,9,0,false,,false,
94,Jazz,13,5,180,true,Beijing,false,
94,Megatron,2,7,270,false,,false,
94,Optimus,15,14,0,false,,false,
94,Ratchet,4,5,90,false,,false,
94,RedAlert,7,9,270,true,Shanghai,false,
94,Sideswipe,14,8,270,true,Dalian,false,
94,Smokescreen,5,16,0,false,,false,Dragon-6
94,Wheeljack,14,6,0,false,,false,
95,Bluestreak,4,11,0,true,Tianjin,false,
95,Bumblebee,3,15,0,true,Urumqi,false,
95,Hound,14,10,180,true,Changsha,false,
95,Ironhide,10,9,0,false,,false,
95,Jazz,12,5,180,true,Beijing,false,
95,Megatron,2,6,270,false,,false,
95,Optimus,16,14,0,false,,false,
95,Ratchet,4,6,90,false,,false,
95,RedAlert,7,8,270,true,Shanghai,false,
95,Sideswipe,14,8,270,false,,false,Dragon-5
95,Smokescreen,5,16,180,false,,false,
95,Wheeljack,15,6,0,false,,false,
96,Bluestreak,5,11,0,true,Tianjin,false,
96,Bumblebee,4,15,0,true,Urumqi,false,
96,Hound,13,10,180,true,Changsha,false,
96,Ironhide,11,9,0,false,,false,
96,Jazz,11,5,180,true,Beijing,false,
96,Megatron,2,6,270,true,Urumqi,false,Tiger-7
96,Optimus,17,14,0,false,,false,
96,Ratchet,4,7,90,false,,false,
96,RedAlert,7,8,270,false,,false,Monkey-6
96,Sideswipe,14,7,270,false,,false,
96,Smokescreen,4,16,180,false,,false,
96,Wheeljack,16,6,0,false,,false,
97,Bluestreak,6,11,0,true,Tianjin,false,
97,Bumblebee,5,15,0,true,Urumqi,false,
97,Hound,12,10,180,true,Changsha,false,
97,Ironhide,12,9,0,false,,false,
97,Jazz,10,5,180,true,Beijing,false,
97,Megatron,2,6,90,true,Urumqi,false,
97,Optimus,18,14,0,false,,false,
97,Ratchet,4,8,90,false,,false,
97,RedAlert,7,7,270,false,,false,
97,Sideswipe,14,7,0,false,,false,
97,Smokescreen,3,16,180,false,,false,
97,Wheeljack,17,6,0,false,,false,
98,Bluestreak,7,11,0,true,Tianjin,false,
98,Bumblebee,6,15,0,true,Urumqi,false,
98,Hound,11,10,180,true,Changsha,false,
98,Ironhide,13,9,0,false,,false,
98,Jazz,9,5,180,true,Beijing,false,
98,Megatron,2,7,90,true,Urumqi,false,
98,Optimus,19,14,0,false,,false,
98,Ratchet,4,9,90,false,,false,
98,RedAlert,7,6,270,false,,false,
98,Sideswipe,15,7,0,false,,false,
98,Smokescreen,2,16,180,false,,false,
98,Wheeljack,18,6,0,false,,false,
99,Bluestreak,8,11,0,true,Tianjin,false,
99,Bumblebee,7,15,0,true,Urumqi,false,
99,Hound,10,10,180,true,Changsha,false,
99,Ironhide,14,9,0,false,,false,
99,Jazz,8,5,180,true,Beijing,false,
99,Megatron,2,8,90,true,Urumqi,false,
99,Optimus,19,14,0,true,Kunming,false,Monkey-7
99,Ratchet,4,10,90,false,,false,
99,RedAlert,7,6,180,false,,false,
99,Sideswipe,16,7,0,false,,false,
99,Smokescreen,2,16,270,false,,false,
99,Wheeljack,19,6,0,false,,false,
100,Bluestreak,9,11,0,true,Tianjin,false,
100,Bumblebee,8,15,0,true,Urumqi,false,
100,Hound,9,10,180,true,Changsha,false,
100,Ironhide,15,9,0,false,,false,
100,Jazz,7,5,180,true,Beijing,false,
100,Megatron,2,9,90,true,Urumqi,false,
100,Optimus,19,14,180,true,Kunming,false,
100,Ratchet,4,10,180,false,,false,
100,RedAlert,6,6,180,false,,false,
100,Sideswipe,17,7,0,false,,false,
100,Smokescreen,2,15,270,false,,false,
100,Wheeljack,19,6,0,true,Xiamen,false,Rabbit-8
101,Bluestreak,10,11,0,true,Tianjin,false,
101,Bumblebee,9,15,0,true,Urumqi,false,
101,Hound,9,10,90,true,Changsha,false,
101,Ironhide,16,9,0,false,,false,
101,Jazz,6,5,180,true,Beijing,false,
101,Megatron,2,10,90,true,Urumqi,false,
101,Optimus,18,14,180,true,Kunming,false,
101,Ratchet,3,10,180,false,,false,
101,RedAlert,5,6,180,false,,false,
101,Sideswipe,17,7,90,false,,false,
